comment,is_spam
That intro is apple keynote worthy 🥰,0.0
Intro 🔥🔥🔥🔥🔥,0.0
That opening shot. I loved it man,0.0
That T-Shirt reminded me of how much I miss Casey Neistats daily vlogs.,0.0
the robot shot in the beginning aaah so good.,0.0
The Casey shirt 🥺🥺,0.0
The external monitor limitations are still a crazy thing to me.,0.0
"I’m driving two displays with a display link dock, fyi",0.0
"That is it just an insult to user's  putting 256GB of storage in any laptop in this day and age, for the price they are asking,  all laptops from Apple should start at 1TB.",0.0
Typical apple crap.  Spend thousands of dollars for a laptop that can only do web browsing no gaming (steam). And is ultra sensitive to scratches.   I still have my MacBook Pro mid 2012 as back up. Still rocking actually still gets updates 😂😂,0.0
Does anyone know where to find that wallpaper?,0.0
MacBook Air a superb device from Apple.,0.0
That's wallpaper is lit 🔥🔥,0.0
"Uhhhh, can we talk about the motion control rig intro??",0.0
"Disappointed with this model, really. 1,500€ for a base model of their most basic laptop. Couple that with a ridiculous 230€ bump for the 16GB of RAM that should come as standard. And top it off, for those poor enough to go for the 256GB model, screw you and get lower speeds. I was hoping for this to be my first Mac, but there's no way in hell I'm paying 1,500€ for an 8GB, 256SSD base model.",0.0
Superb intro.,0.0
same wallpaper!!,0.0
I also used that as a wallpaper! Intro was soo soooo cool!!!,0.0
"IMO, Apple will soon discontinue the M1 MBA, maybe by end of the year, and that's it, and then remaining option would be M2 MBA or MBP, there by inflating the prices of laptops and hence the whole laptop market.",0.0
Is MKBHD paraphrasing the one and only Josep María Pedrerol? Tic tac mbappe,0.0
Man that was a sick intro,0.0
"Nice hardware, terrible software.
As a power user with a wide use from gaming to photo/video editing to school and watching media, iOS is just not for me, or people like me. But I do like Apple/Microsoft as a companies better than Google which lives on ads.",0.0
Production quality just keeps getting better my giddy aunt🤌🤌🤌🤌🤌,0.0
Ik no ones gonna agree with me but it looks like its made of plastic,0.0
We should be sueing the fuckers,0.0
The guys playing table tennis in the background were just a spice to the intro,0.0
Wallpaper please,0.0
"8:15 It is clear that what this laptop is capable of, but the cooling is abysmally bad.
People found ways to cool it better with $20 of thermal pads between the motherboard and the back panel.

Apple is just atrociously bad in cooling, their engineers need to go back to uni.",0.0
That opening sequence was dope!,0.0
Look Very nice😍,0.0
How well does it run Minecraft,0.0
You can not connect 2 external monitors on that!!! Apple really!!!! For 1200€ OMG,0.0
god damn the intros keep getting better!,0.0
The m1 MacBook Air in good condition is going for about $850 on the secondhand market now and that’s looking pretty attractive tbh,0.0
"In other words its a pretty laptop that is slow, costs much and heats up alot after 5min aka bad laptop",0.0
That intro was better than Apples Intro😂,0.0
Daft Punk. Casey T.,0.0
A person trying to steal corporate data from a midnight version will get caught before he leaves the building 😂😂,0.0
Love the James Webb wallpaper. Great Video!,0.0
Ill comment because i love the intro. 😂😂,0.0
"I must say, I've been using the MB Air M1 256gb model since December 2021 now as my daily device for regular stuff you do when studying. My girlfriend on the other side is using the Asus Zephyrus ROG 14"" from 2020 also for studying and sometimes for gaming. So I had two devices to test that couldn't be more different. In terms of battery-life the M1 just kills the Zephyrus. The M1 MB Air is just such a great device if using for these daily-driver-things. 
On the other side you got a huge handicap if you want to use this thing for gaming. The Zephyrus can still run most games without any problems, but It gets really loud really quick.
So if you are searching a device only for basic stuff like studying, YouTube, or anything like that the MB Air M1 even with 256gb is unbeatable in terms of price and battery. I never had any issues with it.
If you want to play some games be sure to spend some more money then a 1000 bucks (at least if you're living in Europe....).  And if you want to play games, maybe spend some money on a self made Pc and buy an older iPad Pro 10.5"" for traveling. But these are just my thoughts. :)

Greetings from Germany and have a nice week!",0.0
Peep the computer background,0.0
"I want a MacBook really badly, but I feel I can wait till a MacBook comes out with faceID am I right? It’s only a matter of time",0.0
M chips are not supporting many  apps,0.0
"Pro models seem to have eclipsed the Air line entirely, both on laptops and tablets.",0.0
So which macbook supports 2 extra monitors,0.0
that intro tho...,0.0
Marques up here making Apple adverts for intros,0.0
I want that wall paper,0.0
"You’d want to put external monitors on the right side of the machine not the same side as ports. If you’re propping it up for ergonomics. Otherwise you get a cable protruding into your external monitor. 

Very hard to describe this without a visual lol. 

Great video as always, you’re the man.",0.0
"Does the m1 Macbook air have the same SSD issues that Marques mentioned with the m2? For example, does the base m1 air SSD have a single SSD module instead of two smaller ones?",0.0
"I hate that Apple killed the wedge design, it was an amazing aspect",0.0
"Thank you @mkbhd for comparing this M2 Air briefly to the 14 inch M1 Pro. As an owner of the [14"" M1 Pro] model specifically, I love that I already made a great choice when it was first revealed.",0.0
"This is like giving you power and then restrict your use of your own power.this is. Bullshit. Just look at this. We talking about an m2 here and its power is deduced but yet they lie you its m2.bullshit. if you giving power,give power.dont give power and the steal some. This air version is pointless",0.0
Incredible video as usual. Made me think about my next purchase 🙏🏼🤙🏼🔥,0.0
I loved the james webb details.,0.0
I seriously hate the notch on laptops. And I prefer the taper design. Sticking to M1 I guess LMAO,0.0
"2:06 what do you know that we don't know? :) 
For reference look at the macbook camera title",0.0
I think that M2 MacBook Air is still too cheap. Apple has to increase that price by at least 20%; there are plenty of people who need healing from the empty life in the pursuit of becoming one of the elite people. Just in case people from Apple read these comments.,0.0
I am a college student planning to buy a MacBook for the student oriented basic workload. Should i go for the m1 macbook air 256gb or 256gb M2 macbook air since storage and ram are not an issue for me but the slow ssd speed and heating issue on m2 air is making me dubious..,0.0
"I think Laptops like these do not make sense in India! M1 Air was 92K INR (now increased to 100K) and now M2 Air is 120K ($1500). Upgrade the RAM and SSD to 16GB and 512GB (minimum in 2022 I believe) the price will go up to 160K INR ($2000). We can get a comparable Windows laptop for around $1200 or so. It won't be as efficient as the mac, but the power will be there.",0.0
Yo I’m 100k like let goo,1.0
"what an intro, Man u are awesome 👏",0.0
What an intro!,0.0
So an iPad with keyboard,0.0
Wow that intro 🙌,0.0
"I'm waiting for the M2 16"" MacBook Pro.  I'm sure, like the M1 series, they'll upgrade it a bit and call it the M2 Pro or M2 Max or whatever.  But that's the one I want.  I want the 16"", Midnight, M2-series-SoC-equipped MacBook Pro.  What'd'ya figure -- 6 months before they release that?  Hopefully?  🙂",0.0
very informative. Thank you.,0.0
That's an intro for Apple made by MKBHD,0.0
That intro is so sick. 60 fps please🥺,0.0
How fast does this jawn get hot?,0.0
Is it good for coding?,0.0
"You nailed that intro. Whenever I see a new video, I have to look at that freaking good intro!",0.0
"Its close to 14 in mbp but for every day casual user, they wont need 2tb ssd or 24 gb mem, the 16gb and 1 tb would be enough upgrade plus they get the fast charger for free, its still expensive 

Another thing you forgot to mention is that the 14 inch mbp you mention is the entry level, most people will upgrade to the middle spec plus add ram and storage and that will cost around $3000 to $4000

Significant on paper not in real world scenario

Aside from that if you have $3000 or more to spend you wont be looking at macbook air.. this more for people who are only willing to spend $2000 for a notebook, its more a choice of getting a mac or a windows notebook.",0.0
Still no touch screen. Primitive !!,0.0
No one likes that stupid Notch!!!,0.0
"One funny thing about MKBHD is even when he lately post new stuffs, he makes an intro that makes you forget about other videos on the same content!! GOT DAMN Marquess and the team...Proud to be a fan since 2013🖖",0.0
"Fingerprintiest laptop) It seems nobody liked this color among youtubers, looks good on the screen though.",0.0
Really disappointing that it only supports 1 external monitor,0.0
Do you think I should go for the $1499 m2 air if I am just going to do some casual browsing (maybe 15 tabs max) and watch some Netflix? I am buying my first mac and do not want m1,0.0
"As a tech youtuber, it is your responsibility to clearly state that you only review Apple computers and have no database of windows laptops to compare with. You are basically advertising Apple products. Disappointed",0.0
Cool to see the JWST Picture there!,0.0
Ok macOS Yosemite at 2:50. I see you 👀,0.0
i love it maybe il buy it,0.0
"How does an M1 MB Pro (entry level configuration) compare with the M2 MB Air?  You can get the M1 MB Pro for around $1,100 now.  Thoughts?",0.0
I think about the only way they could design a dark colored laptop that doesn't show fingerprints would be to add some type of texture to the surface and I don't know how they could do that.  That really looks sleek when it's clean though!,0.0
wallpaper link,0.0
Sick intro,0.0
"Yooo plug the magsafe and then plug the usb-c into the laptops port. Now, will it charge itself?",0.0
"That intro was 🔥🔥🔥 
Props to the team 🤘😎",0.0
jwst!,0.0
@MKBHD- What an intro shot .! 🤯👌🏻,0.0
"I’m not a photo or video editor but even I would be concerned that my workflow would need a laptop with more memory than this. That base model sounds like something you just give to your kid to watch Netflix on, not a functioning computer.",0.0
"So if I want an M2 MacBook Air to be faster, is it better to upgrade to 512GB SSD, or to 16GB RAM (if you could only pick one)?",0.0
I am using the same wallpaper since this photo got into public.,0.0
M3 mcbook air comes with 64GB m.2 SSD. Pay $500 for 128GB upgrade,0.0
Should I install Antivirus on my Mac Pro 14 inch. You never made a video on this topic. Thanks.,0.0
"As you just said people use it to watch YouTube and browse the web with stupid amount of Chrome tabs open, so where do you need that faster ssd then, most people wont notice any hiccups using the base model..",0.0
Dopeeee intro 🤩,0.0
"Hey I just bought one at 8 core, 1tb ssd and 16 gb of ram. Do you guys thinks that this is a good overall choice?",0.0
All black always looks good I havent cared for apple laptops (but i use iphone and ipad) but i kinda want this,0.0
Matte Blacks and fingerprints - sounds like RAZER xD,0.0
"8GB of RAM should not be an option in a 1200 dollar laptop in 2022. In the M1 Macs it already felt like a bad option, and it is even worse now, 2 years later.",0.0
I don’t know why but the midnight colour looks badass to me. I don’t look at the scratches or fingerprints that I’m going to get on it.,0.0
"I use my M2 Pro 13 as an office workhorse and it has no issues with the storage speed (rarely a process goes above 1Mb/s. I have 20 apps open (most just light for office work) with 7-9 Safari tabs. That barely ever needs more than 400Mb of swap so no slow downs, and has 1-2GB of RAM ready for opening apps. 

If I was a hobbyist, semi or pro media editor I certainly would buy the MB Pr 14/16 as that is what they are designed for. The MB Air is for the consumer, casual user, office work, media streaming, etc. Even Apple said in an interview do not buy it for sustained workloads as it is not designed for that, which to a sensible person should be obvious (no fan). 

The price is comparable with other premium base models in Windows-land. As for the NAND speed, the 256GB is faster than the 512GB Galaxy Book 2 Pro when both on battery.",0.0
"I need help. Would you rather buy:
1) M1 MBA 16/256 GB for 1 250€
2) New M2 MBA 8/256 GB for 1 530€
3) M1 MBP 8/256 GB for 1 258€

I like to play video games sometimes, and I'm learning how to code, but the macbook would be used mostly for browsing, youtube etc...",0.0
"been debating getting an M1 or M2 (as a typical college student, maybe a bit of coding/video editing), should I go with an M1 and uprade to 16gb of ram which puts it at $1079 ($20 cheaper than base M2 model), or get an M2 and purchase an external SSD (or upgrade to a 512gb) to avoid the SSD issue that comes with the base model which puts it at at least $1279? Thanks!",0.0
Here we go again MKBHD advocating Apple. But why? Since when did he started reviewing laptops?  Oh wait or shall i ask which apple product do he misses out🤔?,0.0
Dunno why I am watching this - no way I can afford it any way,0.0
Question will it be good for cad work for a student?,0.0
My lenovo ideapad also have speakers where m2 just put in - Two things that apple delivers it's display and battery life.,0.0
I appreciate the subtle call out to the new James Webb images. As always a great review.,0.0
Stranger things season 4 reference’s?? Tik tok.,0.0
If I were to get the m2 should I buy the 16/256 or the 8/512?,0.0
That camera robot really pays for itself with those intros lol,0.0
can someone buy me one please,1.0
Clicked your video by accident and now your videos make my day,0.0
"Everyone so worked about the intro. I watched and was like ""I mean, it's fine"". Don't get it?",0.0
"Man, that intro!😍

As I already said, M2 Air seems like a product to upsell M1 Pro MacBooks, and makes the M1 Air even more reasonable!😂",0.0
I pir  adobe acrobat  crack adobe adobe acrobat  crack am te viru adobe acrobat  crack  ur   adobe acrobat  crack adobe adobe acrobat  crack am pp,1.0
The best intro of youtube,0.0
"I kind of just… don’t understand why they make this computer. If it’s going to be a web browsing machine, why isn’t it competing with chrome books and windows PCs? Why put an M2 in it at all? Load it with an A(This year’s generation) Bionic chip, drop the price to $700-800, and make this new laptop the Macbook and put a fan in it",0.0
We are using the same desktop wallpaper. Sweet!,0.0
Marques' editors should get a pay raise every video he uploads.,0.0
TouchBar all day every day,0.0
Di you have anything else to review more interesting than boring apple products ?,0.0
The Introoooooooo!!!!!!,0.0
‘It only supports 1 external monitor’.. at that point i stopped the video.,0.0
THANK GOD someone finally decided to answer the sustained performance between the two new models question!!,0.0
Loved that you used the JWST image as wallpaper,0.0
"So for who this laptop intended? Does it make sense over the M1, yes it's better at many things, but the M1 is good enough at those tasks, actually pretty stella, in a mobile setting the screen is OK and the extra port while charging nice to have. Im not convinced by the benchmark  drama queens of YouTube are telling me anything about  a typical use cases for such a device. Unless you go away from home to run benchmarks in a hotel room  for a living.",0.0
"1 question for all of u will this be enough for begginer video and photo edit and coding?? 
i mean 16gb ram version",0.0
"As someone who daily drives Windows both personally and professionally, I was planning on getting the base M2 as my second laptop, primarily for travel and my first real foray into MacOS. But after seeing a lot of reviews I'm going to pass up on it for a M1 Air. The price is ridiculous. A proper config will push me to Pro territory. Nothing wrong with the Pro but that's a lot of computing I do not need. Marques' video on the Apple price ladder comes to mind in all of this.",0.0
I spotted the WA7 fireflies headphone amp's glass in smoke color. very nice! ~ Mike,0.0
Intro kings,0.0
"That transition was **chef's kiss**, kudos",0.0
M1 is still a smooth and nice 💫,0.0
Imagine if it was touch screen,0.0
The intro man🔥... perfect 🙌🏼,0.0
"Such expensive laptop is no longer entry level laptop, so the ""sustained workload"" excuse doesn't work here. There are a lot of lighter laptop which have fan, and does not thermal throttle, like lg gram, fujitsu etc.",0.0
Nice T-shirt!,0.0
unbox therapy channel is more better.,0.0
Reminds me of the black slate finish on the iPhone 5 back in the day and how easily it was able to get scratched and scuffed so easily,0.0
Imagine not even having USB-A on the right side for a mouse. Apple gon b apple.,0.0
"I canceled my 512 GB air shipping next month and instead bought a preowned 14 inch MacBook Pro from Facebook marketplace for $1550. For $150 more yes I bought a used laptop however it is mint condition and the speakers are twice as good, screen is twice as good, and speed is almost twice as good.",0.0
I like the James Webb picture background!!,0.0
What about VM loads? Does it throttle?,0.0
"The Tape on the table says a lot about the amount of efforts and planning that goes into taking just a 26 seconds Intro Shot. ""Keeps getting Better"".",0.0
Intros of this dude put Hollywood to shame,0.0
"Not sure ifs good for software development or i should go for  14 pro ?

Total cost for air is 2700 euros",0.0
This video was just a blatant copy of Dave2D’s video - watch that and tell me if I am wrong,0.0
The Intro was so damn cool,0.0
I like the color but….. it’s dirt magnet,0.0
small screen & expensive!,0.0
Great review Marques but can you stop with that face mask thing? It's annoying and very CRINGE at this point! :),0.0
"yoh, that opening video shot was siiiiick",0.0
At this point marques should be hired to shoot peoples movies and podcast for like steven spielberg cuz his production is soo good imo,0.0
Great analysis.,0.0
I see that tape on the desk in the first shot! Still it’s a great sequence dude!,0.0
"Can someone provide me with a high quality image of Marques's Laptop Wallpaper? I am aware it is one of the photos James Webb's Telescope took. I just couldn't find a HQ-enough photo to put as a wallpaper.

Thank you :)",0.0
Amazing intro,0.0
Absolutely loved the intro. Some Movies don't have this type of attention to detail,0.0
wallpaper game is same as mine ;),0.0
Where do i get that wallpaper?,0.0
Man the intro was so nice💘,0.0
"I'm happy with my 13 '' MBP M1, honestly spending almost the same money as a 14 '' MBP to have a decent air even if not.  Not to mention the totally useless MBP M2.  The Air has always represented the entry level for those who wanted to approach Apple on the Mac side and, instead, now costs almost as much as a Pro despite not having fans, pro motion and that brightness.",0.0
My iPad Pro is just enough. No more need for laptops.,0.0
"I'd like to get the nightsky Wallpaper, it's so gorgeous!!",0.0
I'm Going To Say It. MARQUES BROWNLEE Makes The Best Intro In YouTube.,0.0
"Love the shirt 
Great video",0.0
"Aside from what's under the hood, it looks like the Surface Book",0.0
Wow that Intro ,0.0
"Ok wtf bro the first 30 seconds was better than a movie scene 😳




Edit: It is 24 seconds. Lol",0.0
"what an intro man,  reminds me of apple event",0.0
Except the m2 pro will throttle as well. Heavily.,0.0
"I really do want this computer over the m1 air but I don't want to feel forced to buy the upgrades for it, I might just go for the m1 pro at that point",0.0
"Honestly, if the MBP14 had colour options then I would have got that for my wife instead. This will do her just fine even though its £1700 for the spec I picked.",0.0
"Great video, I was planning on getting an m2 air to replace my m1 air but bumping up to 24gb memory & sticking st 256gb as everything I do is on external ssds.

Will look at getting a 14 inch mbp instead now!",0.0
im currently on a base model 2017 macbook air which the fans turn on when you power on so when i upgrade i dont think im going to complain about slight slow downs,0.0
Intro 🔥,0.0
i love ur idea using james webb telescope desktop wallpaper,0.0
would love if you could do similar windows laptops that could actually stack up against macbooks,0.0
Great review honest & straight to the point,0.0
Kudos to u,0.0
Carry a black marker pen ?,0.0
People keep allowing apple to scam them out of their hard earned money.. I got a 2019 dell laptop that does way better than this so call brand new mac book for not even a fraction of the price that apple wants people to pay for this! It's ridiculous 🤦🏿‍♂️,0.0
"All about the "" Pro "" is a Fan 💨😏",0.0
the video is very interesting shot perfectly,0.0
That Intro was 🔥🧈,0.0
"2:58 For those who don’t know what “Several light days” means. I looked it up, marques is referring to approx 5.18e+10 Kilometers of usage.",0.0
Intro king,0.0
0:50 nice wallpaper link??,0.0
"After watching all the reviews between all the you tubes, I’m considering cancelling my 512gb SSD midnight air m2 , and getting a m1 air",0.0
Did anyone see the water droplets on the table to mark where he needed to set the laptop down😂,0.0
nice wallpaper of Lybia,0.0
dope intro!,0.0
Sick intro 🙌🏾,0.0
At $1200 it should come with 512gb default in the first place…,0.0
"Air is not Pro, a lot of people forget about it.",0.0
"I really like this machine, but in Europe it is just not worth it. The M1 is around 1000 Euros new at our big tech stores. The M2 costs 1450 Euros at apple. I totally get why europeans buy their macs on Vacation in the US.",0.0
Perfekt! Thanks from Germany👍👍👍,0.0
Your intros are dope.,0.0
"I've been using a windows laptop all my life, I want to switch to M2 MB Air but it doesn't have a fan and chances are it'll get really hot within an hour of use, so, should I opt for M2 MB Pro 14' inch or should I buy other windows laptop instead. My use is very basic, watch youtube videos, and general browsing, usually I open over 50 chrome tabs always:)). I've been tempting to buy MacBooks for a long time now though...any suggestion will be greatly appreciated. Budget isn't a problem at all :))",0.0
"There’s a 4th option for the fingerprint issue: if it doesn’t bother you, don’t worry about it. You don’t hear Razer users going on and on about it.",0.0
"I'm curious if Apple would ever decide to create a Macbook SE. Maybe keep the Macbook Air M1 design in principle but tweak it in a way that they could sell it for... I dunno $699 or less and have it start competing with Chromebooks and the like (or at least the peception of a super cheap, gateway product into Mac OS).",0.0
But the price… not so fantastic…,0.0
It reminds me a bit of the Surface Laptop 4 in Black.,0.0
Am using the same wallpaper...JWS amazing.,0.0
the intros ..the intros quality,0.0
"Intro absolutely on point as you know, but that tech, look at it. I love the new iPad design but this is next level, look how thin it is! Beautiful!",0.0
Give a raise to the editor....that intro is sick🥶,0.0
Intro was killer,0.0
"Global warming, Pollution, Heat Waves, Exploitation of natural resources, Exclusive access of resources to select wealthy groups, tax provisions for business and rich to exploit, taxation on salary for middle class and poor, Growing difference in wealth division- growing gap between rich and poor, Unemployment, Inflation, GDP instability and decline, Plunging of currency value,  falling stock markets, increasing dept, International issues and political tensions, multiple governments projecting false utopia,  Weakening of multiple democratic counties, false reporting by media, distraction based journalism not highlighting the real issues that affect future generations, and ignorant masses of public!",0.0
This is what a review should be. Other reviews just simply drop benchmarks that really don't matter for the real user.,0.0
Huge 16 inch laptop. Lmao buddy have you ever held a 17 inch Zbook. Shouldn't be called portable imo.,0.0
"Man!
The length of his hand!!",0.0
"Once again a epic intro,so cool,..",0.0
"Or 4, not really giving AF about the fingerprints",0.0
I love the new sillykin,0.0
Any have that wallpaper in high res?,0.0
"Apple takes its customers for granted.. they know people will keep buying irrespective of what they have to offer.. pathetic..
I'd say Stop buying their products and force them into making something fresh.. but oh well..",0.0
Ok so I’m not the only one who is using JWST images as a wallpaper,0.0
Which is the thinnest laptop in the world?,0.0
"Me: I’m trying to decide which Mac to get for portable video editing. 

Marques: This will throttle at around 5mins sustained load like video editing…. 

Great. I’ll wait for the upper end m2 chips.",0.0
Cool intro,0.0
Can it actually support 2 monitors natively though??,0.0
Just love how you kept things simple and clear.,0.0
JWST background. Nice.,0.0
Apple is the only company that can get away with offering a throttled CPU at this price 🫤,0.0
That intro was so smooth!!,0.0
How is this different from an IPad Pro with keyboard,0.0
"I believe this is a tick phase and not the tock(sp?) phase like it you mention. Similarly like the old iPhones, where the old iPhone 5 was tick and 5S is tock.  M1 is tick M1pro/max is tock.",0.0
"Any news out there of when the macbook pro 14"" M2 will be released?",0.0
"1:33
the first thing I noticed were Marques's Biceps 😂",0.0
"The quality of these videos is unreal, for a small review studio the camera moves are second only to Apple",0.0
I wonder why this guy put a JWST image on the laptop wallpaper in the thumbnail and in the video? It might be something that relates to MKBHD loving astronomy. Tell me if you noticed that,0.0
"16gb Ram and 500gb storage should be bare minimum these days, and when you spec the air to that it's way too close to the 14"" MBP, and that laptop's screen definitely makes it worth the extra.",0.0
Dope intro as always! 👌,0.0
One of the most anticpated reviews!,0.0
"IMO, this M2 MBA is for the casual user, the average user, the light user. Is there any question about that?
The casual user is nowhere near the heavy user who needs a much more powerful machine.
Too bad the price is $200 higher but the redesign and the new color options are worth the price increase.",0.0
"OMG Just a big 👍 for that amazing intro, and just say i paused video at sec 0:31 .... hahahahhah",0.0
I think that this is strategic given the supply issues they have had. They know with the next 4nm process the new m3 chip in this form factor will be much better. Also they hope to not have the same supply issues than as now. In which case they can start selling this form factor at 1000 dollars,0.0
"Lol entry level ! 😪 
I will spend more and buy pro ver. 😪",0.0
Love that shirt!,0.0
Nice Intro guys 🫶,0.0
I almost see every single video marquess did last 6 years . Do u ?,0.0
"This one without a fan, CPU will burn quickly.",0.0
the m2 macbook air is a serious flop show. go for the m2 macbook pro please. Apple had to screwup this years macbook air.,0.0
and it cannot still play any AAA games with that price!,0.0
The LGBTQ+ watch band? Are you super cool and also an ally? 😁😁,0.0
Love the T shirt,0.0
So.. who is the base model M2 Macbook Air for?,0.0
"yesterday i went to the store AND BOY THIS LAPTOP HAS A GORGEOUS BUILD.
came back home with 14inch pro tho <3",0.0
Another paid apple fanboy review lol,0.0
We all got the new JSWT picture wallpaper.,0.0
SICK INTRO ;-) ...and video also ;),0.0
Bro I need help,0.0
DAAMN THOSE TRAVELLING SHOTS 🤩,0.0
wtf!?!?! BT  is still out there!?!?!??!!,2.0
Wow that intro! I didn't wanna blink and miss something. Amazing work you guys!,0.0
That intro was 🔥🔥🔥,0.0
"It’s even more expensive in my country with a starting price at 1613,69$. Only for the cheapest M2 MacBook air. It’s crazy😮 But even more sad cause then i won’t buy it for that high price🫤",0.0
This would be the perfect future proof macbook match for me if there was not the restriction on only allowing one external display (regardless if the lid is open or closed). It really annoys me because it is only done to make it not compete too much with the entry level macbook pros.,0.0
"That intro was chefs kiss with the m2 at the end, wow nice.",0.0
Thank you for put all the overheating „issues“ in perspective. Same with the durability problem with the midnight colour. Great video 👍🏼,0.0
"Razer blade destroys this POS. M2 chip? Overheats? Stay with PC. Apple is inept with anything on a hard workload. Great laptop for students, awful for anyone actually trying to use it. 0 gaming. good graphic work load. AWFUL price. Get a razer blade.",0.0
Wooow the intro,0.0
"One lingering question, the background… Where can I download it?",0.0
"I am a developer and use one m1 16GB Ram to media, web and software development for all the platforms, comparing with my desktop equipped with a core i9 with more ram , comparing windows running the cpu never goes above 40%, in the Intel pc the cpu goes many times up to 100%! it's crazy, and this working connected to a HDR-10 4k monitor",0.0
"The notch is not gonna fade away if the display format changes accordingly to whats on screen, stop saying stupid things. Im still pissed at how much the notch takes away from my 12 pro max which is a horrid phone with too many bugs and crashes all the time. Apples quality has dropped so much that i just cant keep using their products. Too many stuff missing, horrible UI choices and just the way stuff is not working if its not native to apple...SHIT!",0.0
Intros always  dope,0.0
excellent video. 14 inch pro it is.,0.0
"Still, too many apple related videos, its getting boring Marques!",0.0
"Just ordered 16gb, 512 version with 10 core GPU, fingers crossed 😁",0.0
"There are a lot of tech review channels out there, but Marques' is by far the most informative, most useful and most objective as reviews can get. They're even well filmed and edited!

No angry dude in a poorly lit room, no filler rants, no fanboy gushing, just clear, concise reviews that not only summarise the important tech specs, but also considers what type of people need it and alternatives for those who might not fit the product audience.

Thanks Marques for this review in particular - my partner's laptop is on its last legs and I was considering getting the M2 Air for her (me being a tech-geek, I'm always gunning for the latest and greatest), but your end thoughts really helped inform me which one has more value for her; gonna get the M1 Air w/RAM bump.

Keep it up mate. Your current subscription numbers is well-earned!!!",0.0
"Good breakdown, Marques, thanks! Before the announcement of the M2 Air I was gonna get another M1 Air with 16GB RAM and give my base model to my wife. Then I was thinking of getting M2 Air base model. But now you made me think that 14"" Pro is the best value for the money.",0.0
Oh my god the intro animation.....perfectos,0.0
I am Still very happy with my M1 MacBook Air I got last December! It Is  my first MacBook and has been working like champ.,0.0
Beautiful intro,0.0
"Unlike M1 Air, the 256Gb base version doesn't cut it this time.

16Gb + 512Gb is the way to go here.",0.0
"This mightnight color is sometimes black in different angles of this video, and that is the best snips for me. Hope they make one in black soon.",0.0
Wow! This is such an Outstanding & Amazing Review of the Apple M2 MacBook Air. The Production & Professionalism is Movie Studio Quality. Bravo & Stunning work by you MKBHD.....😝👻👽👽👽,0.0
The intros keep on getting better,0.0
Did they... pay you to mention tiktok non sequitur?,0.0
Only I love stevejobs I love apple 🍎 but u really good awesome men I like it 👍🔥🍎,0.0
Love the Casey Neistat Tshirt,0.0
"Yoooo that intro 🔥  Whoever did it, give the man a raise",0.0
Please make Google pixal 6a review video I like to know about pros and cons 👍👍,0.0
*What's up Mkbhd is here* is backkk,0.0
Fuck that slick intro,0.0
"I can’t wait to get this, although I love using my iPad Pro with Magic Keyboard as my mobile computer (yea I said it)",0.0
THAT INTRO! 😯,0.0
Can someone compare this to 12.9 iPad pro with all the accessories?,0.0
Intro 😳,0.0
I love that red and black core logo shirt lmao if it comes out ima buy it,0.0
"Hey MKBHD! I'd love to hear about how macs are performing in other scenarios, than what is normally represented (like video editing and stuff related for content creation). Like I'm an engineer and I want to know if this thing is able to support my workload or not. And no, 5 minutes in this department is nothing. Regular calculations can last for hourse here. If the fanless design only allows for 5 minutes, it'd be a complete dealbreaker for me, for us, so it'd be lovely to see that. Let me know if you need help with the use casesm I can send some example calculations.",0.0
always wonderful analysis,0.0
Damn the intro was creative,0.0
Daaaaaammm that Intro 😲,0.0
Upgrading from MacBook Pro 2009 model feels very overwhelmed by now and not knowing where to go!,0.0
Love that intro!,0.0
0:28 CRINGE 😬,0.0
Who has examsoft downloaded 🤣,0.0
Soon if I have enough money I will buy  laptop like this because I'm a Netflix lover. And they said that this kind of laptop is very good for watching Netflix videos. Good luck to you guys who have purchased this kind of laptop. Yes I envy you a little 😛😁😂🤣😳,0.0
your  intros are awesome 😍,0.0
What about comparing against MacBook Air with intel and m1 and m2 ?,0.0
Why TF is nobody talking about the fucking legendary daft punk helmets,0.0
"If I spec'd a Macbook Air M2 with 512gb HD and 16gb Ram, how would it match the 14"" Macbook Pro M1 Pro with standard 512gb HD and 16gb Ram? Is the Pro worth $400 more for a slightly older processor or is the older Pro worth the extra $400 for a better all around Macbook as the 13"" is an older design and would rather avoid it? Or Maybe do a comparison on all three with same specs, whats the best buy if all are somewhat equal?",0.0
Awesome,0.0
Genius advice : don’t buy it,0.0
"Hey Marques, link to the wallpaper plese?",0.0
"Another useless Apple product, thanks Jidion",0.0
The m2 air with 512gb ssd literally costs 1909€ in Finland. The base model is aroubd 1500. I think its too much.,0.0
Is that a Casey Neistat shirt?! Awesome!,0.0
"Very interesting drawing of parallels with the ""Tick-Tock"" analogy that Intel used to do with their processor lineup.",0.0
"I did hundred of hours on one of my first macbook airs, around 12 years ago, when they were new machines. never did they throttle. that this is an issue in 2022 on much better silicone... what a step back",0.0
"Mkbhd is just like apple. He is the best, if you don't know other reviewers exist. If don't know other companies exist, apple products are the best. 🤣",0.0
"youtube is not paying enough money to this guy, he is still complaining that baseline mb air is too expensive for him",0.0
Intro on another planet 👏,0.0
the intro did not disappoint me,0.0
Planning to get 512 GB SSD and 16 GB RAM. The most I do is some light gaming. Do I need the 10 core GPU?,0.0
The quality of these intros rises with each video! Amazing,0.0
Great application of game theory on Apple’s part,0.0
